date,regime,confidence,growth_score,inflation_score
2022-04-26,TRANSITIONING,15.22698412698412,57.61349206349206,74.48809523809524
2022-04-27,TRANSITIONING,16.335978835978835,58.16798941798942,74.66025384171974
2022-04-28,TRANSITIONING,15.150264550264552,57.575132275132276,75.57845202977946
2022-04-29,TRANSITIONING,12.500529100529093,56.250264550264546,74.7664993052924
2022-04-30,TRANSITIONING,6.3825396825396865,53.19126984126984,74.73828453642942
2022-05-01,TRANSITIONING,6.907407407407405,53.4537037037037,74.82912516286302
2022-05-02,TRANSITIONING,10.594179894179888,55.297089947089944,74.24735449735451
2022-05-03,TRANSITIONING,4.455555555555549,52.227777777777774,72.29877281309
2022-05-04,TRANSITIONING,9.455026455026456,54.72751322751323,73.11805555555556
2022-05-05,TRANSITIONING,9.274603174603172,54.637301587301586,72.43734556267538
2022-05-06,TRANSITIONING,9.802116402116411,54.901058201058206,72.37569043434597
2022-05-07,TRANSITIONING,18.482010582010588,59.241005291005294,72.34777269116601
2022-05-08,TRANSITIONING,18.458201058201055,59.22910052910053,72.31986215538848
2022-05-09,TRANSITIONING,15.144444444444431,57.572222222222216,71.63521277631708
2022-05-10,TRANSITIONING,16.34021164021165,58.170105820105825,70.17807105328997
2022-05-11,TRANSITIONING,13.458201058201055,56.72910052910053,70.64827834020747
2022-05-12,TRANSITIONING,13.067724867724863,56.53386243386243,69.40023865023865
2022-05-13,TRANSITIONING,12.095238095238102,56.04761904761905,70.91014244125599
2022-05-14,TRANSITIONING,0.4878306878306944,50.24391534391535,70.88235477437048
2022-05-15,TRANSITIONING,0.45449735449734874,50.227248677248674,70.85457404409019
2022-05-16,TRANSITIONING,2.8195767195767303,48.590211640211635,71.56291134339915
2022-05-17,TRANSITIONING,3.2206349206349216,48.38968253968254,75.57494094243441
2022-05-18,TRANSITIONING,8.74444444444444,45.62777777777778,72.71972049689441
2022-05-19,TRANSITIONING,9.850793650793648,45.074603174603176,80.32879276819328
2022-05-20,TRANSITIONING,12.238624338624334,43.88068783068783,78.52517361111111
2022-05-21,TRANSITIONING,4.6264550264550195,47.68677248677249,78.48545030906263
2022-05-22,TRANSITIONING,4.606878306878286,47.69656084656086,78.44573395504938
2022-05-23,TRANSITIONING,0.9158730158730322,49.542063492063484,82.32864357864358
2022-05-24,TRANSITIONING,1.3671957671957813,50.68359788359789,82.02556708958093
2022-05-25,TRANSITIONING,3.433333333333323,51.71666666666666,81.89259133500707
2022-05-26,TRANSITIONING,6.429100529100538,53.21455026455027,83.20009869232666
2022-05-27,TRANSITIONING,5.697883597883603,52.8489417989418,83.1623748579098
2022-05-28,TRANSITIONING,10.32063492063493,55.160317460317465,83.12267378215654
2022-05-29,TRANSITIONING,10.31375661375661,55.156878306878305,83.08297957425864
2022-05-30,TRANSITIONING,10.29735449735449,55.148677248677245,83.04329221648499
2022-05-31,TRANSITIONING,15.379365079365073,57.689682539682536,82.4351772236553
2022-06-01,TRANSITIONING,17.250264550264546,58.62513227513227,80.22265177548682
2022-06-02,TRANSITIONING,18.79629629629629,59.398148148148145,82.91489542884392
2022-06-03,TRANSITIONING,19.529100529100532,59.764550264550266,82.40873356203545
2022-06-04,TRANSITIONING,13.74550264550264,56.87275132275132,82.36884869629085
2022-06-05,TRANSITIONING,13.70264550264551,56.851322751322755,82.32897097195043
2022-06-06,TRANSITIONING,13.94920634920635,56.974603174603175,81.14029084687768
2022-06-07,TRANSITIONING,8.502645502645493,54.251322751322746,80.41544566544566
2022-06-08,TRANSITIONING,9.48359788359788,54.74179894179894,78.65609199842761
2022-06-09,TRANSITIONING,5.9968253968254,52.9984126984127,72.74595048485833
2022-06-10,TRANSITIONING,2.1243386243386198,48.93783068783069,69.88343380830594
2022-06-11,TRANSITIONING,1.0201058201058117,49.489947089947094,69.85624036667478
2022-06-12,TRANSITIONING,1.0269841269841322,49.486507936507934,69.82905268490374
2022-06-13,TRANSITIONING,0.3555555555555401,50.17777777777777,68.94671201814059
2022-06-14,TRANSITIONING,1.3158730158730236,50.65793650793651,64.98508786125609
2022-06-15,TRANSITIONING,0.40105820105819134,49.799470899470904,66.99569151373056
2022-06-16,TRANSITIONING,2.0603174603174494,48.969841269841275,67.63725312007756
2022-06-17,TRANSITIONING,3.479365079365081,48.26031746031746,63.985169491525426
2022-06-18,TRANSITIONING,5.330158730158729,47.334920634920636,63.95809140760453
2022-06-19,TRANSITIONING,5.329100529100515,47.33544973544974,63.9310188542422
2022-06-20,TRANSITIONING,5.328042328042315,47.33597883597884,63.90395181741336
2022-06-21,TRANSITIONING,10.664021164021165,44.66798941798942,65.80204311454312
2022-06-22,TRANSITIONING,13.178306878306884,43.41084656084656,64.71305505324493
2022-06-23,TRANSITIONING,15.522751322751319,42.23862433862434,63.60026365802083
2022-06-24,TRANSITIONING,16.1079365079365,41.94603174603175,67.828748278306
2022-06-25,TRANSITIONING,14.90317460317462,42.54841269841269,67.80128667628668
2022-06-26,TRANSITIONING,14.902116402116391,42.548941798941804,67.77383121737621
2022-06-27,TRANSITIONING,12.831746031746036,43.58412698412698,69.10550887021475
2022-06-28,TRANSITIONING,16.021164021164026,41.98941798941799,64.78527447922914
2022-06-29,TRANSITIONING,18.669312169312164,40.66534391534392,60.83514434856718
2022-06-30,TRANSITIONING,21.979365079365067,39.01031746031747,61.99216328051198
2022-07-01,TRANSITIONING,17.479365079365067,41.26031746031747,61.184902688043394
2022-07-02,TRANSITIONING,18.741269841269826,40.62936507936509,61.1574101746696
2022-07-03,TRANSITIONING,18.70687830687831,40.646560846560845,61.129923820141215
2022-07-04,TRANSITIONING,18.672486772486778,40.66375661375661,61.10244360902256
2022-07-05,TRANSITIONING,8.815751119590857,40.103439153439155,54.40787555979543
2022-07-06,TRANSITIONING,5.7023147596542,40.20476190476191,52.8511573798271
2022-07-07,TRANSITIONING,11.366666666666674,41.022222222222226,55.68333333333334
2022-07-08,TRANSITIONING,17.46753697315731,41.2478835978836,58.733768486578654
2022-07-09,TRANSITIONING,16.22275132275132,41.88862433862434,58.706827905871165
2022-07-10,TRANSITIONING,16.237566137566148,41.881216931216926,58.67989253057833
2022-07-11,TRANSITIONING,13.254337393872277,41.39523809523809,56.62716869693614
2022-07-12,TRANSITIONING,5.397022986234617,40.60423280423281,52.69851149311731
2022-07-13,TRANSITIONING,7.037964937218675,40.38915343915344,53.51898246860934
2022-07-14,TRANSITIONING,10.41701187517259,40.258994708994706,55.208505937586295
2022-07-15,TRANSITIONING,14.915116156837996,40.74497354497355,57.457558078419
2022-07-16,TRANSITIONING,14.861642837449295,38.98306878306879,57.43082141872465
2022-07-17,TRANSITIONING,14.808179194542817,38.98042328042328,57.40408959727141
2022-07-18,TRANSITIONING,17.845995045417,39.742063492063494,58.9229975227085
2022-07-19,TRANSITIONING,19.337566137566142,40.33121693121693,61.338794593745085
2022-07-20,TRANSITIONING,15.109523809523793,42.4452380952381,60.4496247660922
2022-07-21,TRANSITIONING,16.96031746031747,41.519841269841265,59.91363327318846
2022-07-22,TRANSITIONING,20.35714285714286,39.82142857142857,62.425264550264544
2022-07-23,TRANSITIONING,22.029100529100518,38.98544973544974,62.39920112781955
2022-07-24,TRANSITIONING,22.03439153439153,38.982804232804234,62.3731414093986
2022-07-25,TRANSITIONING,22.96137566137567,38.519312169312165,64.98002189381499
2022-07-26,TRANSITIONING,19.126905998932244,39.406878306878305,59.56345299946612
2022-07-27,TRANSITIONING,20.869312169312167,39.56534391534392,68.01928831641946
2022-07-28,TRANSITIONING,22.974603174603175,38.51269841269841,69.78465153465153
2022-07-29,TRANSITIONING,22.129629629629633,38.93518518518518,72.61747915205362
2022-07-30,TRANSITIONING,25.147089947089952,37.426455026455024,72.59118385702604
2022-07-31,TRANSITIONING,25.1089947089947,37.44550264550265,72.56489262371615
2022-08-01,TRANSITIONING,28.705291005291002,35.6473544973545,72.57233560090702
2022-08-02,TRANSITIONING,23.85238095238094,38.07380952380953,67.51279810455992
2022-08-03,TRANSITIONING,23.62751322751322,38.18624338624339,66.97134416113633
2022-08-04,TRANSITIONING,25.0031746031746,37.4984126984127,67.24735018871827
2022-08-05,TRANSITIONING,23.459788359788362,38.27010582010582,63.43208602942126
2022-08-06,TRANSITIONING,20.286772486772477,39.85661375661376,63.408488192024784
2022-08-07,TRANSITIONING,20.26190476190476,39.86904761904762,63.38489001070236
2022-08-08,TRANSITIONING,18.68941798941799,40.655291005291005,64.14105339105339
2022-08-09,TRANSITIONING,19.26825396825396,40.36587301587302,63.49745104854594
2022-08-10,TRANSITIONING,20.243915343915347,39.878042328042326,65.88153443441125
2022-08-11,TRANSITIONING,19.98783068783068,40.00608465608466,66.79736199473041
2022-08-12,TRANSITIONING,18.75449735449736,40.62275132275132,64.95921944829712
2022-08-13,TRANSITIONING,18.25343915343916,40.87328042328042,64.92464648214445
2022-08-14,TRANSITIONING,18.215343915343922,40.89232804232804,64.89007167217991
2022-08-15,TRANSITIONING,15.000672585418343,40.95899470899471,57.50033629270917
2022-08-16,TRANSITIONING,13.173579109062985,41.612698412698414,56.58678955453149
2022-08-17,TRANSITIONING,12.38757466456903,42.629629629629626,56.193787332284515
2022-08-18,TRANSITIONING,8.403151598803788,42.796031746031744,54.201575799401894
2022-08-19,TRANSITIONING,8.07745278320499,42.44761904761905,54.038726391602495
2022-08-20,TRANSITIONING,8.03349410503752,43.50502645502645,54.01674705251876
2022-08-21,TRANSITIONING,7.989529546758462,43.49761904761905,53.99476477337923
2022-08-22,TRANSITIONING,8.155876582842865,43.62513227513227,54.07793829142143
2022-08-23,TRANSITIONING,11.85786840798869,43.94021164021164,55.928934203994345
2022-08-24,TRANSITIONING,11.414814814814818,44.29259259259259,56.5627670940171
2022-08-25,TRANSITIONING,10.116402116402114,44.94179894179894,56.22040807248974
2022-08-26,TRANSITIONING,9.719576719576722,45.14021164021164,55.21138095238095
2022-08-27,TRANSITIONING,5.289947089947091,47.355026455026454,55.18846351490237
2022-08-28,TRANSITIONING,5.304761904761904,47.34761904761905,55.16554465236574
2022-08-29,TRANSITIONING,5.480423280423281,47.25978835978836,54.41444976500843
2022-08-30,TRANSITIONING,4.264550264550266,47.86772486772487,57.25206956785904
2022-08-31,TRANSITIONING,4.688359788359804,47.6558201058201,54.981874090937836
2022-09-01,TRANSITIONING,1.955110706703067,48.091269841269835,50.97755535335153
2022-09-02,TRANSITIONING,5.033782247982714,47.31058201058201,52.51689112399136
2022-09-03,TRANSITIONING,1.9677248677248684,49.016137566137566,52.49075440987205
2022-09-04,TRANSITIONING,1.9825396825396808,49.00873015873016,52.46462139263966
2022-09-05,TRANSITIONING,1.9973544973544932,49.00132275132275,52.43849206349206
2022-09-06,TRANSITIONING,4.2037037037037095,47.898148148148145,53.1031746031746
2022-09-07,TRANSITIONING,2.0198412698412795,48.91137566137566,51.00992063492064
2022-09-08,TRANSITIONING,2.4031746031746053,48.7984126984127,48.742063492063494
2022-09-09,TRANSITIONING,0.6687830687830854,50.33439153439154,54.04563492063492
2022-09-10,TRANSITIONING,1.765079365079373,50.88253968253969,54.017857142857146
2022-09-11,TRANSITIONING,1.7502645502645606,50.87513227513228,53.99007936507937
2022-09-12,TRANSITIONING,2.360846560846568,51.180423280423284,59.65079365079366
2022-09-13,TRANSITIONING,1.24444444444444,50.62222222222222,54.4047619047619
2022-09-14,TRANSITIONING,2.5137566137566125,51.256878306878306,57.93849206349206
2022-09-15,TRANSITIONING,4.4211640211640315,52.210582010582016,56.64682539682539
2022-09-16,TRANSITIONING,0.9238095238095241,50.46190476190476,52.30357142857143
2022-09-17,TRANSITIONING,0.11798941798942053,50.05899470899471,52.263888888888886
2022-09-18,TRANSITIONING,0.14550264550264558,50.07275132275132,52.224206349206355
2022-09-19,TRANSITIONING,1.4592592592592553,50.72962962962963,51.44444444444444
2022-09-20,TRANSITIONING,0.22222222222222854,50.54841269841269,49.888888888888886
2022-09-21,TRANSITIONING,1.264550264550266,50.63227513227513,47.40674603174604
2022-09-22,TRANSITIONING,2.7962962962963047,51.39814814814815,46.71031746031746
2022-09-23,TRANSITIONING,1.6841269841269764,50.84206349206349,44.24801587301587
2022-09-24,TRANSITIONING,2.528042328042318,51.26402116402116,44.23214285714286
2022-09-25,TRANSITIONING,2.538624338624331,51.269312169312165,44.21626984126984
2022-09-26,TRANSITIONING,5.19153439153439,52.595767195767195,43.54761904761905
2022-09-27,TRANSITIONING,7.085714285714289,53.542857142857144,43.52777777777778
2022-09-28,TRANSITIONING,2.25555555555556,48.87222222222222,44.14880952380952
2022-09-29,TRANSITIONING,3.8100529100529172,48.09497354497354,43.53571428571429
2022-09-30,TRANSITIONING,1.7915343915343982,49.1042328042328,43.43055555555556
2022-10-01,TRANSITIONING,6.695767195767189,46.652116402116405,43.073412698412696
2022-10-02,TRANSITIONING,6.668253968253964,46.66587301587302,43.057539682539684
2022-10-03,TRANSITIONING,9.444444444444443,45.09074074074074,45.27777777777778
2022-10-04,TRANSITIONING,5.793650793650784,45.638888888888886,52.89682539682539
2022-10-05,TRANSITIONING,4.4005291005290985,47.79973544973545,47.24801587301587
2022-10-06,TRANSITIONING,1.6433862433862316,49.178306878306884,43.25793650793651
2022-10-07,TRANSITIONING,2.953439153439149,48.523280423280426,43.53769841269841
2022-10-08,TRANSITIONING,4.3148148148148096,47.842592592592595,43.50992063492063
2022-10-09,TRANSITIONING,4.2873015873015845,47.85634920634921,43.48214285714286
2022-10-10,TRANSITIONING,3.774074074074065,48.11296296296297,43.0436507936508
2022-10-11,TRANSITIONING,7.25767195767196,46.37116402116402,43.55555555555556
2022-10-12,TRANSITIONING,10.208465608465616,44.89576719576719,43.42261904761905
2022-10-13,TRANSITIONING,5.571428571428584,44.524338624338625,47.21428571428571
2022-10-14,TRANSITIONING,7.543650793650798,44.47619047619048,46.2281746031746
2022-10-15,TRANSITIONING,7.599206349206355,45.65132275132275,46.20039682539682
2022-10-16,TRANSITIONING,7.654761904761912,45.669047619047625,46.172619047619044
2022-10-17,TRANSITIONING,8.146031746031738,45.92698412698413,54.5595238095238
2022-10-18,TRANSITIONING,6.738095238095241,45.507407407407406,53.36904761904762
2022-10-19,TRANSITIONING,0.8134920634920633,46.50291005291005,50.40674603174603
2022-10-20,TRANSITIONING,5.408465608465605,47.2957671957672,59.44444444444444
2022-10-21,TRANSITIONING,9.41957671957671,45.290211640211645,65.8313492063492
2022-10-22,TRANSITIONING,9.837566137566128,45.081216931216936,65.79166666666667
2022-10-23,TRANSITIONING,9.792592592592584,45.10370370370371,65.75198412698413
2022-10-24,TRANSITIONING,8.996296296296308,45.501851851851846,65.59126984126985
2022-10-25,TRANSITIONING,11.480423280423295,44.25978835978835,66.28968253968253
2022-10-26,TRANSITIONING,10.516402116402105,44.74179894179895,64.66468253968253
2022-10-27,TRANSITIONING,10.67830687830687,44.660846560846565,64.6984126984127
2022-10-28,TRANSITIONING,9.575132275132276,45.21243386243386,65.93055555555556
2022-10-29,TRANSITIONING,9.530158730158732,45.234920634920634,65.91071428571428
2022-10-30,TRANSITIONING,9.485185185185188,45.257407407407406,65.89087301587301
2022-10-31,TRANSITIONING,9.3941798941799,45.30291005291005,63.682539682539684
2022-11-01,TRANSITIONING,6.44708994708995,46.776455026455025,61.74603174603174
2022-11-02,TRANSITIONING,5.110052910052914,47.44497354497354,60.21626984126984
2022-11-03,TRANSITIONING,0.2380952380952408,46.96772486772486,49.88095238095238
2022-11-04,TRANSITIONING,6.727513227513214,46.63624338624339,63.323412698412696
2022-11-05,TRANSITIONING,7.6444444444444315,46.177777777777784,63.30357142857143
2022-11-06,TRANSITIONING,7.6354497354497255,46.18227513227514,63.28373015873015
2022-11-07,TRANSITIONING,7.536507936507945,46.23174603174603,66.1984126984127
2022-11-08,TRANSITIONING,8.819047619047623,45.59047619047619,65.38888888888889
2022-11-09,TRANSITIONING,13.991005291005294,43.00449735449735,59.89087301587302
2022-11-10,TRANSITIONING,13.712169312169308,43.143915343915346,58.103174603174594
2022-11-11,TRANSITIONING,13.28412698412697,43.357936507936515,58.101190476190474
2022-11-12,TRANSITIONING,16.162698412698404,41.6494708994709,58.0813492063492
2022-11-13,TRANSITIONING,16.12301587301586,41.65396825396826,58.06150793650793
2022-11-14,TRANSITIONING,12.198412698412696,42.92566137566138,56.09920634920635
2022-11-15,TRANSITIONING,10.027513227513225,44.98624338624339,56.2936507936508
2022-11-16,TRANSITIONING,10.472222222222229,44.35793650793651,55.236111111111114
2022-11-17,TRANSITIONING,7.757142857142853,46.121428571428574,54.87698412698413
2022-11-18,TRANSITIONING,5.137037037037032,47.431481481481484,54.24801587301587
2022-11-19,TRANSITIONING,8.456349206349188,44.42671957671958,54.228174603174594
2022-11-20,TRANSITIONING,8.416666666666657,44.43121693121694,54.20833333333333
2022-11-21,TRANSITIONING,8.095238095238088,45.35370370370371,54.047619047619044
2022-11-22,TRANSITIONING,8.608465608465607,45.695767195767196,55.38492063492063
2022-11-23,TRANSITIONING,7.05820105820105,46.470899470899475,55.45436507936508
2022-11-24,TRANSITIONING,7.049206349206344,46.47539682539683,55.43452380952381
2022-11-25,TRANSITIONING,8.337037037037035,45.83148148148148,55.466269841269835
2022-11-26,TRANSITIONING,1.3835978835979006,49.30820105820105,55.44642857142857
2022-11-27,TRANSITIONING,1.3746031746031804,49.31269841269841,55.4265873015873
2022-11-28,TRANSITIONING,1.4285714285714164,49.28571428571429,54.257936507936506
2022-11-29,TRANSITIONING,2.4693121693121753,48.76534391534391,55.20238095238095
2022-11-30,TRANSITIONING,5.005291005290999,47.4973544973545,58.02976190476191
2022-12-01,TRANSITIONING,0.37566137566138025,49.81216931216931,59.45238095238095
2022-12-02,TRANSITIONING,1.6164021164021278,50.808201058201064,62.48214285714286
2022-12-03,TRANSITIONING,1.6174603174603135,50.80873015873016,62.45436507936508
2022-12-04,TRANSITIONING,1.6185185185184991,50.80925925925925,62.426587301587304
2022-12-05,TRANSITIONING,2.4291005291005376,51.21455026455027,58.67460317460318
2022-12-06,TRANSITIONING,5.183068783068791,52.591534391534395,54.035714285714285
2022-12-07,TRANSITIONING,6.400793650793659,53.24179894179895,53.20039682539683
2022-12-08,TRANSITIONING,8.253968253968267,54.27777777777777,54.126984126984134
2022-12-09,TRANSITIONING,3.9087301587301653,54.35317460317461,51.95436507936508
2022-12-10,TRANSITIONING,3.8690476190476346,54.348941798941794,51.93452380952382
2022-12-11,TRANSITIONING,3.8293650793650755,54.344708994708995,51.91468253968254
2022-12-12,TRANSITIONING,4.841269841269849,54.612169312169314,52.420634920634924
2022-12-13,TRANSITIONING,4.746031746031747,54.1494708994709,52.37301587301587
2022-12-14,TRANSITIONING,3.4246031746031775,53.321693121693116,51.71230158730159
2022-12-15,TRANSITIONING,0.25396825396825307,51.90820105820106,49.87301587301587
2022-12-16,TRANSITIONING,3.1931216931216966,51.59656084656085,48.323412698412696
2022-12-17,TRANSITIONING,0.03650793650794526,50.01825396825397,48.295634920634924
2022-12-18,TRANSITIONING,0.0280423280423463,50.01402116402117,48.26785714285714
2022-12-19,TRANSITIONING,0.0021164021163997404,49.9989417989418,48.242063492063494
2022-12-20,TRANSITIONING,0.791534391534384,49.60423280423281,51.64285714285714
2022-12-21,TRANSITIONING,1.0613756613756493,49.469312169312175,51.32738095238095
2022-12-22,TRANSITIONING,0.762433862433852,49.618783068783074,49.11904761904762
2022-12-23,TRANSITIONING,0.7010582010582027,49.6494708994709,49.50198412698413
2022-12-24,TRANSITIONING,1.051587301587304,52.60820105820106,49.47420634920635
2022-12-25,TRANSITIONING,1.1071428571428612,52.60396825396825,49.44642857142857
2022-12-26,TRANSITIONING,1.1626984126984183,52.59973544973545,49.41865079365079
2022-12-27,TRANSITIONING,0.6746031746031775,52.671693121693124,50.33730158730159
2022-12-28,TRANSITIONING,4.678571428571416,52.85291005291005,47.66071428571429
2022-12-29,TRANSITIONING,1.4206349206349103,52.73280423280424,50.710317460317455
2022-12-30,TRANSITIONING,4.75,52.989947089947094,52.375
2022-12-31,TRANSITIONING,4.694444444444443,53.00370370370371,52.34722222222222
2023-01-01,TRANSITIONING,4.392857142857153,54.91031746031746,52.19642857142858
2023-01-02,TRANSITIONING,4.337301587301582,54.92407407407407,52.16865079365079
2023-01-03,TRANSITIONING,8.246560846560854,54.12328042328043,45.198412698412696
2023-01-04,TRANSITIONING,6.982539682539667,53.49126984126983,46.06944444444445
2023-01-05,TRANSITIONING,8.143386243386246,54.07169312169312,41.19444444444444
2023-01-06,TRANSITIONING,4.067460317460316,53.993650793650794,47.96626984126984
2023-01-07,TRANSITIONING,4.023809523809518,52.01190476190476,47.93849206349206
2023-01-08,TRANSITIONING,4.041798941798945,52.02089947089947,47.91071428571429
2023-01-09,TRANSITIONING,1.3730158730158593,53.29629629629629,50.68650793650793
2023-01-10,TRANSITIONING,1.698412698412696,53.35079365079365,49.15079365079365
2023-01-11,TRANSITIONING,1.8928571428571388,54.18835978835978,49.05357142857143
2023-01-12,TRANSITIONING,2.3888888888888857,55.07380952380952,51.19444444444444
2023-01-13,TRANSITIONING,2.0198412698412653,55.68756613756613,51.00992063492063
2023-01-14,TRANSITIONING,1.9801587301587347,57.85925925925926,50.99007936507937
2023-01-15,TRANSITIONING,1.9404761904761898,57.85502645502646,50.970238095238095
2023-01-16,TRANSITIONING,1.900793650793645,57.85079365079365,50.95039682539682
2023-01-17,TRANSITIONING,0.2857142857142776,58.87169312169312,49.85714285714286
2023-01-18,TRANSITIONING,2.5357142857142776,57.29444444444444,48.73214285714286
2023-01-19,TRANSITIONING,0.9444444444444571,55.78439153439153,50.47222222222223
2023-01-20,TRANSITIONING,1.6706349206349245,56.765079365079366,50.83531746031746
2023-01-21,TRANSITIONING,1.6150793650793815,56.76084656084656,50.80753968253969
2023-01-22,TRANSITIONING,1.5595238095238102,56.75661375661376,50.779761904761905
2023-01-23,TRANSITIONING,1.3888888888888857,57.657936507936505,50.69444444444444
2023-01-24,TRANSITIONING,8.42857142857143,58.62619047619047,54.214285714285715
2023-01-25,TRANSITIONING,8.6388888888889,58.10873015873016,54.31944444444445
2023-01-26,TRANSITIONING,8.88095238095238,59.38439153439153,54.44047619047619
2023-01-27,TRANSITIONING,7.742063492063494,59.797619047619044,53.87103174603175
2023-01-28,TRANSITIONING,7.6865079365079225,60.534126984126985,53.84325396825396
2023-01-29,TRANSITIONING,7.63095238095238,60.52989417989418,53.81547619047619
2023-01-30,TRANSITIONING,1.206349206349202,60.268253968253966,50.6031746031746
2023-01-31,TRANSITIONING,3.214285714285708,60.052645502645504,51.607142857142854
2023-02-01,TRANSITIONING,9.67857142857143,57.97936507936508,54.839285714285715
2023-02-02,TRANSITIONING,2.3888888888889,58.91269841269842,51.19444444444445
2023-02-03,TRANSITIONING,13.035714285714278,59.21587301587301,43.48214285714286
2023-02-04,TRANSITIONING,8.818518518518516,54.40925925925926,43.466269841269835
2023-02-05,TRANSITIONING,8.834920634920621,54.41746031746031,43.45039682539682
2023-02-06,TRANSITIONING,9.795238095238105,54.89761904761905,43.757936507936506
2023-02-07,TRANSITIONING,9.531746031746025,55.33412698412698,45.23412698412699
2023-02-08,TRANSITIONING,5.813492063492063,54.3010582010582,47.09325396825397
2023-02-09,TRANSITIONING,6.007936507936506,54.19338624338624,46.99603174603175
2023-02-10,TRANSITIONING,5.138888888888886,54.03227513227513,47.43055555555556
2023-02-11,TRANSITIONING,5.1706349206349245,53.11931216931217,47.41468253968254
2023-02-12,TRANSITIONING,5.202380952380963,53.13624338624339,47.39880952380952
2023-02-13,TRANSITIONING,6.230158730158735,53.648941798941806,46.88492063492063
2023-02-14,TRANSITIONING,5.682539682539684,53.515079365079366,47.15873015873016
2023-02-15,TRANSITIONING,2.1230158730158735,53.47089947089947,48.93849206349206
2023-02-16,TRANSITIONING,0.38888888888889994,53.133597883597886,49.80555555555555
2023-02-17,TRANSITIONING,3.1706349206349103,52.12592592592593,48.414682539682545
2023-02-18,TRANSITIONING,3.202380952380963,52.55952380952381,48.39880952380952
2023-02-19,TRANSITIONING,3.2341269841269877,52.57645502645502,48.382936507936506
2023-02-20,TRANSITIONING,3.2658730158730123,52.59338624338624,48.367063492063494
2023-02-21,TRANSITIONING,6.630687830687833,53.31534391534392,53.34920634920635
2023-02-22,TRANSITIONING,1.0039682539682673,53.497619047619054,49.498015873015866
2023-02-23,TRANSITIONING,4.7222222222222285,52.98835978835979,47.638888888888886
2023-02-24,TRANSITIONING,4.956084656084656,52.47804232804233,45.263888888888886
2023-02-25,TRANSITIONING,9.503968253968253,56.15238095238095,45.24801587301587
2023-02-26,TRANSITIONING,9.535714285714278,56.16931216931217,45.23214285714286
2023-02-27,TRANSITIONING,4.928571428571431,56.11666666666667,47.535714285714285
2023-02-28,TRANSITIONING,7.190476190476204,56.65899470899471,53.5952380952381
2023-03-01,TRANSITIONING,9.146825396825406,58.801587301587304,54.5734126984127
2023-03-02,TRANSITIONING,11.166666666666657,59.36957671957673,55.58333333333333
2023-03-03,TRANSITIONING,18.36904761904762,59.75396825396825,59.18452380952381
2023-03-04,TRANSITIONING,8.052380952380958,54.02619047619048,59.168650793650784
2023-03-05,TRANSITIONING,8.078306878306876,54.03915343915344,59.152777777777786
2023-03-06,TRANSITIONING,8.165608465608472,54.082804232804236,60.06746031746031
2023-03-07,TRANSITIONING,2.698412698412696,53.44153439153439,48.65079365079365
2023-03-08,TRANSITIONING,7.191005291005297,53.59550264550265,44.08134920634921
2023-03-09,TRANSITIONING,4.4391534391534435,52.21957671957672,43.04365079365079
2023-03-10,TRANSITIONING,1.0825396825396751,49.45873015873016,44.30357142857143
2023-03-11,TRANSITIONING,0.8878306878306716,50.443915343915336,44.283730158730165
2023-03-12,TRANSITIONING,0.9137566137566182,50.45687830687831,44.26388888888889
2023-03-13,TRANSITIONING,5.059788359788357,47.47010582010582,47.13095238095239
2023-03-14,TRANSITIONING,2.253968253968253,48.60000000000001,51.12698412698413
2023-03-15,TRANSITIONING,8.169841269841271,45.915079365079364,44.783730158730165
2023-03-16,TRANSITIONING,5.975132275132282,47.01243386243386,43.37301587301587
2023-03-17,TRANSITIONING,7.6354497354497255,46.18227513227514,44.898809523809526
2023-03-18,TRANSITIONING,9.670370370370364,45.16481481481482,44.87103174603175
2023-03-19,TRANSITIONING,9.668253968253978,45.16587301587301,44.84325396825396
2023-03-20,TRANSITIONING,5.039682539682531,45.714285714285715,47.480158730158735
2023-03-21,TRANSITIONING,2.0317460317460387,47.44470899470899,48.98412698412698
2023-03-22,TRANSITIONING,4.003968253968239,46.52407407407408,52.00198412698412
2023-03-23,TRANSITIONING,0.39682539682539186,44.72301587301587,50.198412698412696
2023-03-24,TRANSITIONING,4.75,45.1058201058201,47.625
2023-03-25,TRANSITIONING,4.789682539682545,44.65714285714286,47.60515873015873
2023-03-26,TRANSITIONING,4.8293650793650755,44.67142857142857,47.58531746031746
2023-03-27,TRANSITIONING,1.2857142857142918,45.93677248677249,49.357142857142854
2023-03-28,TRANSITIONING,9.412698412698418,44.551587301587304,54.70634920634921
2023-03-29,TRANSITIONING,8.69576719576719,45.652116402116405,55.0218253968254
2023-03-30,TRANSITIONING,7.324338624338623,46.33783068783069,56.48809523809524
2023-03-31,TRANSITIONING,6.94285714285715,46.528571428571425,55.1686507936508
2023-04-01,TRANSITIONING,2.236507936507934,48.88174603174603,55.52182539682539
2023-04-02,TRANSITIONING,2.228042328042335,48.88597883597883,55.50595238095238
2023-04-03,TRANSITIONING,2.2126984126984155,48.89365079365079,56.301587301587304
2023-04-04,TRANSITIONING,2.640740740740739,48.67962962962963,53.083333333333336
2023-04-05,TRANSITIONING,2.313492063492049,47.6010582010582,51.156746031746025
2023-04-06,TRANSITIONING,2.0158730158730123,48.37407407407407,51.007936507936506
2023-04-07,TRANSITIONING,3.3650793650793673,48.08544973544974,51.682539682539684
